Order ID,Order Date,Customer ID,Customer Name,Region,State,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-100202,2025-07-20,CUST-1443,Customer 171,West,Goa,Office Supplies,Binders,Lever Arch File,1825.85,5,0.0,196.46
ORD-100203,2024-07-31,CUST-1434,Customer 542,East,Jharkhand,Office Supplies,Storage,File Box,5645.89,3,0.2,255.06
ORD-100204,2025-12-15,CUST-1413,Customer 356,South,Andhra Pradesh,Office Supplies,Binders,Lever Arch File,1196.28,4,0.15,148.09
ORD-100205,2024-03-23,CUST-1279,Customer 123,East,West Bengal,Furniture,Tables,Meeting Table,35903.17,3,0.05,2845.76
ORD-100206,2025-04-12,CUST-1165,Customer 427,West,Goa,Technology,Laptops,UltraBook 14,117454.22,2,0.0,10654.31
ORD-100207,2024-09-29,CUST-1148,Customer 290,South,Kerala,Technology,Phones,Pixel Edge,21508.11,1,0.15,4076.01
ORD-100208,2025-09-05,CUST-1443,Customer 98,South,Karnataka,Office Supplies,Paper,Premium Paper,1103.9,1,0.0,194.71
ORD-100209,2024-10-18,CUST-1501,Customer 234,North,Uttar Pradesh,Office Supplies,Binders,Ring Binder,1688.42,5,0.1,269.75
ORD-100210,2025-02-18,CUST-1410,Customer 505,North,Haryana,Technology,Phones,SmartOne 12,43441.6,1,0.1,8270.97
ORD-100211,2024-06-04,CUST-1373,Customer 296,West,Maharashtra,Technology,Accessories,Webcam HD,1394.67,2,0.05,141.46
ORD-100212,2025-10-11,CUST-1331,Customer 8,South,Tamil Nadu,Office Supplies,Paper,Premium Paper,174.29,1,0.2,32.35
ORD-100213,2025-11-29,CUST-1609,Customer 400,West,Rajasthan,Office Supplies,Storage,File Box,4339.07,2,0.0,829.55
ORD-100214,2025-03-21,CUST-1469,Customer 332,South,Kerala,Technology,Laptops,WorkMate 13,83872.37,1,0.15,13307.84
ORD-100215,2024-02-09,CUST-1338,Customer 478,South,Andhra Pradesh,Office Supplies,Storage,File Box,1320.63,1,0.0,352.33
ORD-100216,2025-07-22,CUST-1061,Customer 451,North,Uttar Pradesh,Technology,Accessories,Wireless Mouse,5037.02,1,0.1,550.62
ORD-100217,2025-01-08,CUST-1091,Customer 186,West,Rajasthan,Technology,Phones,Galaxy Max,80678.73,2,0.0,18020.99
ORD-100218,2025-07-12,CUST-1448,Customer 319,South,Tamil Nadu,Furniture,Bookcases,Steel Shelf,23309.55,2,0.25,82.78
ORD-100219,2023-02-21,CUST-1352,Customer 340,North,Punjab,Furniture,Chairs,Ergo Chair,9336.7,1,0.0,1356.64
ORD-100220,2024-02-14,CUST-1218,Customer 297,South,Karnataka,Furniture,Chairs,Executive Chair,8140.65,3,0.0,871.93
ORD-100221,2024-08-04,CUST-1555,Customer 274,South,Andhra Pradesh,Technology,Accessories,Webcam HD,6666.47,2,0.0,862.05
ORD-100222,2023-01-25,CUST-1326,Customer 412,North,Delhi,Office Supplies,Storage,File Box,1575.18,2,0.15,364.08
ORD-100223,2024-05-02,CUST-1123,Customer 11,West,Goa,Technology,Accessories,Mechanical Keyboard,4699.14,2,0.0,1302.41
ORD-100224,2024-06-09,CUST-1471,Customer 615,South,Tamil Nadu,Technology,Accessories,Wireless Mouse,5490.3,5,0.1,339.83
ORD-100225,2024-04-09,CUST-1572,Customer 328,South,Andhra Pradesh,Technology,Laptops,WorkMate 13,388206.49,4,0.1,42521.11
ORD-100226,2025-07-26,CUST-1459,Customer 196,West,Maharashtra,Technology,Laptops,ProBook 15,194831.15,2,0.1,18098.09
ORD-100227,2025-01-15,CUST-1260,Customer 227,North,Punjab,Technology,Laptops,WorkMate 13,46546.56,1,0.15,6130.19
ORD-100228,2025-07-23,CUST-1481,Customer 26,East,Odisha,Technology,Laptops,UltraBook 14,205013.69,2,0.0,26407.73
ORD-100229,2025-03-29,CUST-1098,Customer 462,South,Kerala,Technology,Phones,Galaxy Max,52729.45,1,0.15,9992.36
ORD-100230,2023-06-28,CUST-1225,Customer 10,East,Bihar,Technology,Accessories,USB-C Hub,2661.33,2,0.1,508.36
ORD-100231,2023-04-29,CUST-1177,Customer 126,West,Rajasthan,Technology,Phones,Pixel Edge,18564.97,1,0.05,2121.08
ORD-100232,2023-12-26,CUST-1389,Customer 645,South,Karnataka,Technology,Laptops,ProBook 15,50158.57,1,0.0,11236.99
ORD-100233,2023-12-11,CUST-1110,Customer 283,West,Maharashtra,Furniture,Tables,Compact Desk,66175.26,3,0.15,16938.62
ORD-100234,2025-10-15,CUST-1086,Customer 23,West,Rajasthan,Technology,Accessories,Wireless Mouse,3551.62,1,0.25,42.9
ORD-100235,2025-07-28,CUST-1428,Customer 292,West,Rajasthan,Furniture,Bookcases,Corner Shelf,10604.17,1,0.05,633.76
ORD-100236,2025-08-21,CUST-1033,Customer 272,South,Andhra Pradesh,Furniture,Tables,Office Desk,12060.2,1,0.2,907.47
ORD-100237,2024-01-21,CUST-1435,Customer 631,South,Karnataka,Technology,Laptops,NotePro 16,183907.51,2,0.05,20054.38
ORD-100238,2023-06-05,CUST-1205,Customer 172,West,Gujarat,Office Supplies,Storage,File Box,4200.2,2,0.0,774.34
ORD-100239,2025-03-01,CUST-1330,Customer 333,West,Goa,Furniture,Chairs,Executive Chair,13631.82,1,0.1,893.31
ORD-100240,2025-10-24,CUST-1216,Customer 467,South,Tamil Nadu,Technology,Laptops,ProBook 15,236979.77,4,0.0,43878.24
ORD-100241,2025-12-31,CUST-1583,Customer 75,South,Karnataka,Technology,Phones,Galaxy Max,65074.68,2,0.2,15414.67
ORD-100242,2024-01-25,CUST-1558,Customer 165,West,Rajasthan,Technology,Accessories,Mechanical Keyboard,2935.97,2,0.05,753.45
ORD-100243,2024-12-17,CUST-1577,Customer 487,East,Bihar,Technology,Phones,ProPhone X,40354.19,2,0.1,10833.72
ORD-100244,2024-02-08,CUST-1353,Customer 166,West,Gujarat,Technology,Phones,Pixel Edge,39614.33,2,0.05,5341.68
ORD-100245,2024-11-18,CUST-1010,Customer 247,South,Tamil Nadu,Technology,Phones,SmartOne 12,81877.77,2,0.05,18629.48
ORD-100246,2025-09-24,CUST-1350,Customer 642,East,Odisha,Furniture,Bookcases,Oak Bookcase,34314.99,3,0.0,7227.19
ORD-100247,2023-05-19,CUST-1388,Customer 409,South,Tamil Nadu,Furniture,Chairs,Ergo Chair,37025.6,3,0.1,9254.67
ORD-100248,2025-08-10,CUST-1487,Customer 422,East,Odisha,Office Supplies,Storage,Drawer Organizer,698.21,1,0.1,173.07
ORD-100249,2025-02-10,CUST-1054,Customer 130,South,Tamil Nadu,Technology,Phones,Galaxy Max,59737.35,1,0.0,13486.81
ORD-100250,2024-10-31,CUST-1400,Customer 29,South,Tamil Nadu,Office Supplies,Storage,Drawer Organizer,735.21,2,0.05,159.95
ORD-100251,2025-04-09,CUST-1511,Customer 340,North,Uttar Pradesh,Office Supplies,Storage,File Box,2267.1,2,0.1,282.63
ORD-100252,2025-12-26,CUST-1096,Customer 187,South,Karnataka,Office Supplies,Binders,Lever Arch File,271.25,1,0.05,35.53
ORD-100253,2025-10-04,CUST-1190,Customer 171,North,Delhi,Furniture,Bookcases,Corner Shelf,10960.56,1,0.0,750.4
ORD-100254,2024-09-20,CUST-1199,Customer 91,West,Gujarat,Technology,Phones,ProPhone X,64271.8,2,0.1,15435.22
ORD-100255,2024-02-10,CUST-1336,Customer 474,South,Tamil Nadu,Office Supplies,Storage,Storage Bin,1349.4,2,0.0,88.93
ORD-100256,2025-08-03,CUST-1353,Customer 555,South,Tamil Nadu,Technology,Accessories,Webcam HD,2522.64,4,0.0,158.79
ORD-100257,2025-05-21,CUST-1371,Customer 540,South,Karnataka,Furniture,Tables,Meeting Table,53489.5,2,0.1,4521.46
ORD-100258,2024-12-30,CUST-1227,Customer 339,North,Punjab,Office Supplies,Binders,Ring Binder,1322.2,3,0.05,177.59
ORD-100259,2023-10-02,CUST-1373,Customer 87,South,Karnataka,Technology,Phones,Pixel Edge,117977.8,2,0.0,22237.34
ORD-100260,2023-06-15,CUST-1175,Customer 30,East,Jharkhand,Technology,Accessories,Mechanical Keyboard,4692.38,1,0.0,1300.04
ORD-100261,2025-04-08,CUST-1631,Customer 168,West,Maharashtra,Furniture,Chairs,Executive Chair,23450.87,2,0.0,6519.02
ORD-100262,2024-10-15,CUST-1132,Customer 161,North,Haryana,Furniture,Chairs,Mesh Chair,41652.7,3,0.15,9802.04
ORD-100263,2025-10-18,CUST-1226,Customer 70,East,Bihar,Technology,Phones,Galaxy Max,84588.5,3,0.25,10521.43
ORD-100264,2025-10-17,CUST-1099,Customer 586,South,Andhra Pradesh,Technology,Laptops,NotePro 16,92399.09,1,0.0,6679.99
ORD-100265,2024-11-23,CUST-1304,Customer 210,East,West Bengal,Furniture,Chairs,Visitor Chair,34767.81,3,0.15,6425.8
ORD-100266,2024-12-29,CUST-1004,Customer 132,East,West Bengal,Furniture,Bookcases,Oak Bookcase,37326.64,2,0.15,3243.29
ORD-100267,2023-02-23,CUST-1403,Customer 469,East,Odisha,Furniture,Tables,Office Desk,34586.96,2,0.1,6958.44
ORD-100268,2024-08-12,CUST-1634,Customer 568,East,Odisha,Furniture,Bookcases,Storage Cabinet,17106.79,2,0.0,2930.43
ORD-100269,2023-09-01,CUST-1192,Customer 221,East,Odisha,Furniture,Chairs,Ergo Chair,29831.36,3,0.15,5549.03
ORD-100270,2024-07-23,CUST-1104,Customer 243,South,Andhra Pradesh,Office Supplies,Storage,Drawer Organizer,1229.23,2,0.0,116.03
ORD-100271,2023-04-26,CUST-1520,Customer 522,West,Gujarat,Technology,Laptops,NotePro 16,108376.21,2,0.15,24674.7
ORD-100272,2024-03-16,CUST-1417,Customer 138,North,Uttar Pradesh,Office Supplies,Binders,Ring Binder,650.2,1,0.2,76.05
ORD-100273,2025-01-18,CUST-1389,Customer 612,West,Rajasthan,Technology,Laptops,WorkMate 13,237106.91,5,0.15,14763.41
ORD-100274,2024-05-22,CUST-1206,Customer 544,West,Maharashtra,Furniture,Tables,Compact Desk,13031.15,2,0.0,1349.09
ORD-100275,2023-08-24,CUST-1189,Customer 593,North,Delhi,Furniture,Chairs,Visitor Chair,7384.9,1,0.1,1432.79
ORD-100276,2025-06-27,CUST-1342,Customer 11,North,Uttar Pradesh,Office Supplies,Storage,Storage Bin,4606.92,3,0.1,961.99
ORD-100277,2024-02-18,CUST-1337,Customer 221,West,Goa,Office Supplies,Binders,Ring Binder,477.35,1,0.1,71.85
ORD-100278,2025-11-29,CUST-1157,Customer 325,South,Tamil Nadu,Technology,Laptops,UltraBook 14,54194.68,1,0.05,9481.96
ORD-100279,2025-01-29,CUST-1530,Customer 402,East,Jharkhand,Technology,Accessories,USB-C Hub,2897.94,1,0.05,165.56
ORD-100280,2024-10-23,CUST-1052,Customer 648,East,West Bengal,Furniture,Bookcases,Corner Shelf,10698.22,2,0.0,2146.59
ORD-100281,2025-06-25,CUST-1603,Customer 80,North,Haryana,Office Supplies,Binders,Lever Arch File,1210.58,2,0.1,299.69
ORD-100282,2023-03-26,CUST-1132,Customer 108,West,Gujarat,Office Supplies,Paper,Premium Paper,645.26,1,0.0,81.88
ORD-100283,2025-09-05,CUST-1322,Customer 58,South,Tamil Nadu,Office Supplies,Binders,Lever Arch File,1114.63,3,0.0,289.87
ORD-100284,2024-03-26,CUST-1066,Customer 94,South,Andhra Pradesh,Office Supplies,Storage,Drawer Organizer,5285.56,3,0.1,302.67
ORD-100285,2024-01-20,CUST-1056,Customer 177,East,Jharkhand,Furniture,Chairs,Ergo Chair,34472.55,4,0.15,7851.67
ORD-100286,2025-06-21,CUST-1585,Customer 372,South,Karnataka,Office Supplies,Paper,Premium Paper,3710.71,4,0.2,98.73
ORD-100287,2023-11-13,CUST-1353,Customer 410,South,Kerala,Technology,Laptops,UltraBook 14,72242.37,1,0.0,18362.94
ORD-100288,2023-08-18,CUST-1644,Customer 374,East,West Bengal,Furniture,Tables,Study Table,90528.77,4,0.0,20350.55
ORD-100289,2025-03-10,CUST-1115,Customer 274,West,Gujarat,Office Supplies,Paper,Premium Paper,2825.13,3,0.1,786.55
ORD-100290,2025-10-12,CUST-1204,Customer 547,West,Gujarat,Furniture,Bookcases,Storage Cabinet,9827.88,2,0.1,1001.74
ORD-100291,2024-06-22,CUST-1196,Customer 400,South,Andhra Pradesh,Technology,Laptops,UltraBook 14,96620.6,3,0.2,12963.81
ORD-100292,2024-09-29,CUST-1042,Customer 222,South,Karnataka,Furniture,Tables,Meeting Table,45474.69,2,0.1,10072.6
ORD-100293,2024-09-30,CUST-1111,Customer 166,West,Rajasthan,Technology,Accessories,Wireless Mouse,1541.32,1,0.15,315.08
ORD-100294,2025-08-17,CUST-1613,Customer 256,South,Tamil Nadu,Technology,Accessories,Wireless Mouse,5649.05,5,0.2,1223.54
ORD-100295,2024-03-01,CUST-1202,Customer 150,West,Goa,Furniture,Bookcases,Oak Bookcase,31022.02,3,0.15,7919.03
ORD-100296,2023-09-28,CUST-1216,Customer 328,North,Haryana,Office Supplies,Binders,Ring Binder,795.42,1,0.0,81.19
ORD-100297,2024-07-15,CUST-1165,Customer 482,West,Gujarat,Furniture,Chairs,Mesh Chair,25251.83,3,0.05,2237.96
ORD-100298,2025-09-05,CUST-1358,Customer 177,West,Gujarat,Technology,Phones,Galaxy Max,41882.64,1,0.05,5312.46
ORD-100299,2025-02-13,CUST-1138,Customer 498,South,Andhra Pradesh,Furniture,Chairs,Executive Chair,31176.67,2,0.0,2813.54
ORD-100300,2023-07-24,CUST-1346,Customer 545,South,Karnataka,Technology,Accessories,Webcam HD,3478.27,2,0.0,753.12
ORD-100301,2025-08-11,CUST-1488,Customer 598,North,Haryana,Office Supplies,Storage,Storage Bin,3710.77,3,0.15,742.68
ORD-100302,2025-11-01,CUST-1184,Customer 106,North,Haryana,Technology,Phones,Galaxy Max,97805.49,2,0.15,27183.09
ORD-100303,2025-04-06,CUST-1343,Customer 88,West,Maharashtra,Technology,Accessories,Wireless Mouse,5989.08,2,0.1,657.25
ORD-100304,2024-01-21,CUST-1375,Customer 608,North,Uttar Pradesh,Furniture,Chairs,Ergo Chair,11174.24,1,0.15,1944.42
ORD-100305,2025-03-21,CUST-1552,Customer 230,South,Kerala,Technology,Accessories,Mechanical Keyboard,15674.66,5,0.15,3043.33
ORD-100306,2024-06-23,CUST-1415,Customer 214,East,Jharkhand,Office Supplies,Storage,File Box,505.67,1,0.1,53.75
ORD-100307,2023-02-19,CUST-1309,Customer 364,West,Goa,Technology,Phones,ProPhone X,67583.45,4,0.15,3818.95
ORD-100308,2025-10-08,CUST-1633,Customer 638,South,Andhra Pradesh,Furniture,Tables,Office Desk,4594.6,1,0.15,1239.84
ORD-100309,2025-06-09,CUST-1131,Customer 538,West,Maharashtra,Technology,Laptops,NotePro 16,206523.44,3,0.0,32309.3
ORD-100310,2023-10-24,CUST-1353,Customer 285,East,Odisha,Furniture,Tables,Meeting Table,48920.94,2,0.0,7318.06
ORD-100311,2023-09-12,CUST-1180,Customer 281,South,Andhra Pradesh,Furniture,Chairs,Visitor Chair,7084.98,1,0.15,973.86
ORD-100312,2025-10-26,CUST-1636,Customer 270,West,Gujarat,Office Supplies,Paper,A4 Paper Pack,2559.03,3,0.1,397.46
ORD-100313,2024-03-30,CUST-1145,Customer 24,East,West Bengal,Technology,Phones,SmartOne 12,41967.09,1,0.05,11081.98
ORD-100314,2023-10-01,CUST-1214,Customer 344,East,Jharkhand,Technology,Laptops,ProBook 15,55592.77,1,0.0,7910.88
ORD-100315,2024-08-25,CUST-1320,Customer 612,North,Delhi,Technology,Phones,SmartOne 12,51166.25,2,0.1,2843.45
ORD-100316,2025-12-11,CUST-1254,Customer 634,North,Haryana,Technology,Phones,Pixel Edge,115874.67,2,0.1,8150.73
ORD-100317,2024-02-25,CUST-1433,Customer 422,North,Uttar Pradesh,Furniture,Tables,Office Desk,119695.18,4,0.0,16422.03
ORD-100318,2024-09-14,CUST-1076,Customer 297,West,Rajasthan,Office Supplies,Paper,Premium Paper,2200.16,3,0.0,450.83
ORD-100319,2023-02-07,CUST-1392,Customer 39,North,Uttar Pradesh,Office Supplies,Paper,Color Paper,466.84,3,0.25,12.41
ORD-100320,2024-02-05,CUST-1466,Customer 574,East,Odisha,Furniture,Bookcases,Steel Shelf,19821.48,3,0.1,3558.37
ORD-100321,2023-04-05,CUST-1085,Customer 530,East,Jharkhand,Technology,Laptops,WorkMate 13,108996.94,1,0.0,11027.32
ORD-100322,2023-12-22,CUST-1122,Customer 97,North,Haryana,Technology,Phones,ProPhone X,133062.39,3,0.25,2491.14
ORD-100323,2023-06-22,CUST-1426,Customer 631,West,Goa,Technology,Laptops,WorkMate 13,98373.93,1,0.05,22957.55
ORD-100324,2024-08-18,CUST-1165,Customer 305,North,Haryana,Technology,Laptops,NotePro 16,148272.96,2,0.05,13665.31
ORD-100325,2024-07-08,CUST-1397,Customer 569,East,Odisha,Office Supplies,Paper,Color Paper,2457.0,3,0.1,527.54
ORD-100326,2024-10-26,CUST-1605,Customer 105,East,Jharkhand,Technology,Phones,Galaxy Max,19810.58,1,0.05,3491.5
ORD-100327,2023-12-06,CUST-1086,Customer 137,East,Bihar,Office Supplies,Storage,File Box,2412.63,2,0.1,484.16
ORD-100328,2024-10-13,CUST-1427,Customer 384,West,Goa,Office Supplies,Paper,Premium Paper,241.81,1,0.15,55.16
ORD-100329,2023-11-18,CUST-1569,Customer 461,North,Punjab,Office Supplies,Paper,A4 Paper Pack,3053.85,4,0.15,348.38
ORD-100330,2023-09-15,CUST-1113,Customer 205,West,Maharashtra,Technology,Phones,SmartOne 12,68491.98,2,0.15,12415.41
ORD-100331,2024-10-22,CUST-1248,Customer 150,North,Punjab,Office Supplies,Paper,A4 Paper Pack,449.58,2,0.15,48.73
ORD-100332,2023-01-06,CUST-1437,Customer 498,West,Maharashtra,Furniture,Bookcases,Storage Cabinet,9472.33,1,0.1,2487.29
ORD-100333,2024-05-20,CUST-1536,Customer 422,South,Karnataka,Office Supplies,Storage,File Box,2033.0,3,0.2,463.64
ORD-100334,2024-11-07,CUST-1521,Customer 288,West,Rajasthan,Furniture,Tables,Meeting Table,11017.38,1,0.0,2065.64
ORD-100335,2024-05-03,CUST-1205,Customer 11,South,Tamil Nadu,Technology,Accessories,Wireless Mouse,9047.9,2,0.0,1385.64
ORD-100336,2025-08-10,CUST-1502,Customer 174,West,Maharashtra,Office Supplies,Storage,File Box,6247.61,4,0.05,1187.21
ORD-100337,2025-05-05,CUST-1484,Customer 356,North,Delhi,Furniture,Chairs,Executive Chair,16192.35,3,0.05,2498.99
ORD-100338,2025-07-20,CUST-1208,Customer 254,West,Gujarat,Office Supplies,Storage,File Box,1819.99,5,0.1,125.98
ORD-100339,2023-08-03,CUST-1376,Customer 216,South,Tamil Nadu,Office Supplies,Paper,A4 Paper Pack,3574.02,5,0.15,734.41
ORD-100340,2023-11-27,CUST-1308,Customer 412,East,Odisha,Office Supplies,Paper,A4 Paper Pack,727.98,1,0.15,111.96
ORD-100341,2023-10-27,CUST-1040,Customer 124,North,Uttar Pradesh,Technology,Accessories,Webcam HD,2205.79,1,0.05,340.71
ORD-100342,2025-01-25,CUST-1449,Customer 28,North,Punjab,Technology,Laptops,WorkMate 13,461623.04,5,0.1,33519.75
ORD-100343,2023-03-04,CUST-1302,Customer 648,East,Bihar,Office Supplies,Storage,Drawer Organizer,2756.93,3,0.05,247.56
ORD-100344,2025-03-16,CUST-1195,Customer 231,North,Punjab,Furniture,Bookcases,Oak Bookcase,16560.37,3,0.2,-94.76
ORD-100345,2023-03-18,CUST-1613,Customer 93,North,Punjab,Technology,Phones,ProPhone X,26135.06,1,0.2,5176.08
ORD-100346,2023-04-16,CUST-1428,Customer 437,East,West Bengal,Furniture,Tables,Office Desk,19707.49,1,0.0,5457.32
ORD-100347,2023-02-14,CUST-1406,Customer 610,East,Bihar,Furniture,Bookcases,Steel Shelf,13606.76,4,0.05,2267.76
ORD-100348,2023-03-05,CUST-1374,Customer 188,South,Andhra Pradesh,Technology,Laptops,UltraBook 14,84834.75,1,0.15,7037.78
ORD-100349,2025-02-06,CUST-1367,Customer 101,North,Haryana,Furniture,Chairs,Executive Chair,31642.58,3,0.05,2266.96
ORD-100350,2025-10-01,CUST-1137,Customer 72,West,Rajasthan,Office Supplies,Storage,Storage Bin,2920.2,3,0.2,79.07
ORD-100351,2025-05-16,CUST-1397,Customer 9,North,Haryana,Office Supplies,Binders,Presentation Binder,1421.85,2,0.0,187.12
ORD-100352,2025-06-08,CUST-1637,Customer 441,South,Tamil Nadu,Technology,Phones,Galaxy Max,62559.76,3,0.15,14751.7
ORD-100353,2024-04-26,CUST-1010,Customer 87,North,Punjab,Furniture,Tables,Office Desk,5938.4,1,0.1,521.26
ORD-100354,2023-12-20,CUST-1085,Customer 75,West,Maharashtra,Technology,Phones,Galaxy Max,220321.85,4,0.1,26214.5
ORD-100355,2025-08-21,CUST-1438,Customer 25,East,Odisha,Office Supplies,Binders,Lever Arch File,847.14,2,0.25,53.35
ORD-100356,2024-09-11,CUST-1009,Customer 311,West,Maharashtra,Technology,Phones,SmartOne 12,50717.47,1,0.0,3373.15
ORD-100357,2025-04-16,CUST-1112,Customer 418,South,Tamil Nadu,Technology,Phones,Pixel Edge,315525.09,5,0.0,58938.63
ORD-100358,2024-06-13,CUST-1308,Customer 22,East,Bihar,Office Supplies,Storage,File Box,1009.98,2,0.05,204.89
ORD-100359,2024-12-01,CUST-1301,Customer 230,South,Tamil Nadu,Technology,Phones,Pixel Edge,60042.82,3,0.1,8986.97
ORD-100360,2024-06-17,CUST-1085,Customer 18,East,Bihar,Furniture,Tables,Office Desk,71916.24,5,0.15,11522.51
ORD-100361,2025-12-31,CUST-1306,Customer 390,West,Gujarat,Technology,Phones,Pixel Edge,62725.85,3,0.0,3504.2
ORD-100362,2024-08-21,CUST-1564,Customer 67,North,Delhi,Office Supplies,Storage,Drawer Organizer,837.41,2,0.05,183.91
ORD-100363,2024-04-20,CUST-1605,Customer 265,North,Uttar Pradesh,Technology,Phones,Pixel Edge,118326.23,3,0.15,28964.02
ORD-100364,2025-10-31,CUST-1121,Customer 229,West,Goa,Technology,Laptops,UltraBook 14,53200.55,1,0.0,7146.86
ORD-100365,2024-07-24,CUST-1454,Customer 327,East,Bihar,Technology,Accessories,Webcam HD,2323.57,2,0.15,171.5
ORD-100366,2025-04-28,CUST-1015,Customer 214,East,Jharkhand,Furniture,Bookcases,Storage Cabinet,11295.67,2,0.0,665.39
ORD-100367,2024-06-10,CUST-1178,Customer 381,South,Karnataka,Furniture,Tables,Compact Desk,33128.1,3,0.1,4294.37
ORD-100368,2025-01-30,CUST-1343,Customer 24,East,West Bengal,Technology,Phones,Galaxy Max,116186.91,3,0.0,29665.12
ORD-100369,2024-04-10,CUST-1090,Customer 564,West,Maharashtra,Furniture,Chairs,Mesh Chair,7641.07,1,0.2,1774.85
ORD-100370,2025-01-21,CUST-1258,Customer 455,West,Rajasthan,Technology,Laptops,WorkMate 13,108712.65,2,0.2,9073.26
ORD-100371,2025-10-12,CUST-1553,Customer 45,West,Rajasthan,Office Supplies,Paper,Color Paper,891.96,1,0.0,177.53
ORD-100372,2025-08-20,CUST-1470,Customer 66,West,Gujarat,Office Supplies,Binders,Ring Binder,914.71,3,0.1,152.18
ORD-100373,2023-03-01,CUST-1465,Customer 38,East,Jharkhand,Furniture,Chairs,Mesh Chair,12110.49,1,0.0,2797.05
ORD-100374,2024-12-23,CUST-1567,Customer 572,West,Gujarat,Technology,Accessories,Mechanical Keyboard,6815.29,2,0.0,476.13
ORD-100375,2024-09-03,CUST-1643,Customer 214,West,Gujarat,Furniture,Bookcases,Oak Bookcase,23298.96,5,0.05,4176.26
ORD-100376,2023-10-17,CUST-1096,Customer 219,South,Karnataka,Furniture,Chairs,Executive Chair,8147.6,1,0.0,2054.52
ORD-100377,2025-06-19,CUST-1103,,East,Bihar,Technology,Accessories,Webcam HD,1364.74,3,0.1,79.25
ORD-100378,2023-01-23,CUST-1251,Customer 188,West,Gujarat,Office Supplies,Storage,File Box,5499.98,3,0.1,283.49
ORD-100379,2023-11-27,CUST-1304,Customer 267,West,Maharashtra,Furniture,Bookcases,Steel Shelf,17438.14,2,0.25,1738.56
ORD-100380,2025-09-23,CUST-1052,Customer 545,East,Bihar,Office Supplies,Binders,Lever Arch File,1733.8,4,0.1,367.92
ORD-100381,2025-01-11,CUST-1645,Customer 2,East,Bihar,Office Supplies,Storage,File Box,4189.27,3,0.0,776.28
ORD-100382,2025-06-13,CUST-1585,Customer 270,West,Rajasthan,Technology,Laptops,WorkMate 13,164228.12,3,0.15,40476.74
ORD-100383,2025-02-26,CUST-1301,Customer 181,East,Odisha,Furniture,Chairs,Visitor Chair,27097.23,2,0.1,5601.42
ORD-100384,2025-11-30,CUST-1045,Customer 354,West,Rajasthan,Office Supplies,Storage,File Box,5578.53,4,0.15,499.83
ORD-100385,2023-05-01,CUST-1606,Customer 100,West,Rajasthan,Office Supplies,Binders,Presentation Binder,853.64,2,0.1,64.0
ORD-100386,2023-01-19,CUST-1395,Customer 149,West,Goa,Technology,Laptops,NotePro 16,175768.89,2,0.0,40940.86
ORD-100387,2025-09-01,CUST-1274,Customer 313,East,Jharkhand,Technology,Phones,SmartOne 12,45738.63,2,0.2,3551.54
ORD-100388,2025-08-04,CUST-1025,Customer 520,West,Maharashtra,Office Supplies,Paper,Premium Paper,1366.53,2,0.05,160.25
